n|rsc|name|tag|tagId
468|https-data-gov-il-organization-ministry-of-immigrant-absorption|ministry_of_immigrant_absorption|עולים|--
468|https-data-gov-il-organization-ministry-of-immigrant-absorption|ministry_of_immigrant_absorption|תואר אקדמי|--
469|https-goo-gl-u7v4qv|haifa|אוכלוסיה|--
469|https-goo-gl-u7v4qv|haifa|חינוך ותרבות|--
469|https-goo-gl-u7v4qv|haifa|חיפה|--
469|https-goo-gl-u7v4qv|haifa|מתקני ספורט|--
470|https-main-knesset-gov-il-activity-legislation-laws-pages-lawlaws-aspx-t-lawlaws-st-lawlaws|knesset|חוקי מדינת ישראל|--
470|https-main-knesset-gov-il-activity-legislation-laws-pages-lawlaws-aspx-t-lawlaws-st-lawlaws|knesset|חוקים|--
470|https-main-knesset-gov-il-activity-legislation-laws-pages-lawlaws-aspx-t-lawlaws-st-lawlaws|knesset|חקיקה|--
470|https-main-knesset-gov-il-activity-legislation-laws-pages-lawlaws-aspx-t-lawlaws-st-lawlaws|knesset|כנסת|--
470|https-main-knesset-gov-il-activity-legislation-laws-pages-lawlaws-aspx-t-lawlaws-st-lawlaws|knesset|משפטים|--
471|https-shirathayam-m-datit-org-il-pirsumnisuin|religion-office|אוכלוסיה|--
471|https-shirathayam-m-datit-org-il-pirsumnisuin|religion-office|חתונה|--
471|https-shirathayam-m-datit-org-il-pirsumnisuin|religion-office|נישואין|--
471|https-shirathayam-m-datit-org-il-pirsumnisuin|religion-office|נרשמים לנישואין|--
471|https-shirathayam-m-datit-org-il-pirsumnisuin|religion-office|שירותי דת|--
472|https-www-cbs-gov-il-he-mediarelease-doclib-2019-057-24_19_057t1-xlsx|ministry-health|אוכלוסיה|--
472|https-www-cbs-gov-il-he-mediarelease-doclib-2019-057-24_19_057t1-xlsx|ministry-health|כלכלה|--
473|https-www-data-gov-il-dataset-682|water_authority|Kineret|--
473|https-www-data-gov-il-dataset-682|water_authority|level|--
473|https-www-data-gov-il-dataset-682|water_authority|water|--
473|https-www-data-gov-il-dataset-682|water_authority|כנרת|--
473|https-www-data-gov-il-dataset-682|water_authority|מים|--
473|https-www-data-gov-il-dataset-682|water_authority|מפלס|--
473|https-www-data-gov-il-dataset-682|water_authority|רשות המים|--
474|https-www-data-gov-il-dataset-683|water_authority|dead sea|--
474|https-www-data-gov-il-dataset-683|water_authority|level|--
474|https-www-data-gov-il-dataset-683|water_authority|water|--
474|https-www-data-gov-il-dataset-683|water_authority|ים המלח|--
474|https-www-data-gov-il-dataset-683|water_authority|מים|--
474|https-www-data-gov-il-dataset-683|water_authority|מפלס|--
474|https-www-data-gov-il-dataset-683|water_authority|רשות המים|--
475|https-www-gov-il-he-departments-general-traffic-enforcement-cameras|ministry_of_internal_security|אכיפה|--
475|https-www-gov-il-he-departments-general-traffic-enforcement-cameras|ministry_of_internal_security|כבישים|--
475|https-www-gov-il-he-departments-general-traffic-enforcement-cameras|ministry_of_internal_security|מהירות|--
475|https-www-gov-il-he-departments-general-traffic-enforcement-cameras|ministry_of_internal_security|מצלמה|--
475|https-www-gov-il-he-departments-general-traffic-enforcement-cameras|ministry_of_internal_security|רמזור|--
475|https-www-gov-il-he-departments-general-traffic-enforcement-cameras|ministry_of_internal_security|תחבורה|--
475|https-www-gov-il-he-departments-general-traffic-enforcement-cameras|ministry_of_internal_security|תנועה|--
476|https-www-gov-il-he-departments-guides-police-vehicle-confiscation-chapterindex-2|ministry_of_internal_security|אכיפה|--
476|https-www-gov-il-he-departments-guides-police-vehicle-confiscation-chapterindex-2|ministry_of_internal_security|השבתה|--
476|https-www-gov-il-he-departments-guides-police-vehicle-confiscation-chapterindex-2|ministry_of_internal_security|חנייה|--
476|https-www-gov-il-he-departments-guides-police-vehicle-confiscation-chapterindex-2|ministry_of_internal_security|כלי רכב|--
476|https-www-gov-il-he-departments-guides-police-vehicle-confiscation-chapterindex-2|ministry_of_internal_security|משטרה|--
477|https-www-haifa-muni-il-informationcity-documents-20-20-20-20-20-20-xls|haifa|אוכלוסיה|--
477|https-www-haifa-muni-il-informationcity-documents-20-20-20-20-20-20-xls|haifa|חיפה|--
477|https-www-haifa-muni-il-informationcity-documents-20-20-20-20-20-20-xls|haifa|חניה יומית|--
477|https-www-haifa-muni-il-informationcity-documents-20-20-20-20-20-20-xls|haifa|מדחנים|--
477|https-www-haifa-muni-il-informationcity-documents-20-20-20-20-20-20-xls|haifa|רחובות|--
477|https-www-haifa-muni-il-informationcity-documents-20-20-20-20-20-20-xls|haifa|תחבורה|--
478|https-www-haifa-muni-il-informationcity-documents-20-20-20-20-excel-xls|haifa|אוכלוסיה|--
478|https-www-haifa-muni-il-informationcity-documents-20-20-20-20-excel-xls|haifa|איכות הסביבה|--
478|https-www-haifa-muni-il-informationcity-documents-20-20-20-20-excel-xls|haifa|ארנונה|--
478|https-www-haifa-muni-il-informationcity-documents-20-20-20-20-excel-xls|haifa|חיפה|--
478|https-www-haifa-muni-il-informationcity-documents-20-20-20-20-excel-xls|haifa|סביבה|--
478|https-www-haifa-muni-il-informationcity-documents-20-20-20-20-excel-xls|haifa|שומה|--
479|https-www-haifa-muni-il-informationcity-pages-databasespublic-aspx|haifa|בתי מלון|--
479|https-www-haifa-muni-il-informationcity-pages-databasespublic-aspx|haifa|חיפה|--
479|https-www-haifa-muni-il-informationcity-pages-databasespublic-aspx|haifa|תיירות|--
481|hydro_station|water_authority|water|--
481|hydro_station|water_authority|הידרומטריה|--
481|hydro_station|water_authority|מים|--
481|hydro_station|water_authority|רשות המים|--
481|hydro_station|water_authority|תחנה הידרומטרית|--
484|ica-changes|ministry_of_justice|חברות|--
484|ica-changes|ministry_of_justice|משרד המשפטים|--
484|ica-changes|ministry_of_justice|שינויים|--
484|ica-changes|ministry_of_justice|שינויים בחברות|--
484|ica-changes|ministry_of_justice|שינויים בתאגידים|--
484|ica-changes|ministry_of_justice|תאגידים|--
485|ica_companies|ministry_of_justice|חברות|--
485|ica_companies|ministry_of_justice|משפטים|--
485|ica_companies|ministry_of_justice|משרד המשפטים|--
486|ica_partnerships|ministry_of_justice|משרד המשפטים|--
487|idea|ministry_of_exterior|כותרים|--
487|idea|ministry_of_exterior|משרד החוץ|--
487|idea|ministry_of_exterior|ספריה|--
488|idg-platform|socialequality|דיגיטלית|--
488|idg-platform|socialequality|המשרד|--
488|idg-platform|socialequality|השרד לשוויון חברתי|--
488|idg-platform|socialequality|חברתי|--
488|idg-platform|socialequality|ישראל|--
488|idg-platform|socialequality|ישראל דיגיטלית|--
488|idg-platform|socialequality|לשוויון|--
488|idg-platform|socialequality|פלטפורמות|--
488|idg-platform|socialequality|פלטפורמות רוחביות|--
488|idg-platform|socialequality|קול|--
488|idg-platform|socialequality|קול קורא|--
488|idg-platform|socialequality|קורא|--
488|idg-platform|socialequality|רוחביות|--
488|idg-platform|socialequality|רשויות|--
488|idg-platform|socialequality|תקצוב|--
489|import_quotas|moital|יבוא|--
489|import_quotas|moital|כלכלה|--
489|import_quotas|moital|מוצרי מזון|--
489|import_quotas|moital|מכסות|--
490|ims_stat|ministry_of_transport|gis|--
490|ims_stat|ministry_of_transport|השרות המטאורולוגי|--
490|ims_stat|ministry_of_transport|חצב|--
490|ims_stat|ministry_of_transport|מגבלות בניה|--
490|ims_stat|ministry_of_transport|ממג|--
490|ims_stat|ministry_of_transport|תחנות|--
491|industrial|ministry_of_transport|GIS|--
491|industrial|ministry_of_transport|חצב|--
491|industrial|ministry_of_transport|ממג|--
491|industrial|ministry_of_transport|תעסוקה|--
491|industrial|ministry_of_transport|תעשיה|--
492|industrialareas|ministry_of_the_environment|סביבה|--
492|industrialareas|ministry_of_the_environment|תעשייה|--
493|industrial-zones-info|moital|איזורי תעשייה|--
493|industrial-zones-info|moital|כלכלה|--
493|industrial-zones-info|moital|תעשייה|--
495|installed-filters|ministry_of_the_environment|זיהום אויר|--
495|installed-filters|ministry_of_the_environment|כלי רכב|--
495|installed-filters|ministry_of_the_environment|סביבה|--
496|insurance|cma|אוצר וכלכלה|--
496|insurance|cma|ביטוח|--
496|insurance|cma|גופים מוסדיים|--
496|insurance|cma|דיווח חודשי|--
496|insurance|cma|דמי ניהול|--
496|insurance|cma|יתרת נכסים|--
496|insurance|cma|מדד|--
496|insurance|cma|רשות שוק ההון|--
496|insurance|cma|תשואה|--
497|interchange_areas|ministry_of_transport|gis|--
497|interchange_areas|ministry_of_transport|חצב|--
497|interchange_areas|ministry_of_transport|מחלפים|--
497|interchange_areas|ministry_of_transport|ממג|--
497|interchange_areas|ministry_of_transport|רמפות|--
497|interchange_areas|ministry_of_transport|שטחים כלואים|--
497|interchange_areas|ministry_of_transport|תשתית תחבורתית|--
498|intershiplabs|ministry-health|בריאות|--
498|intershiplabs|ministry-health|בריאות ורווחה|--
498|intershiplabs|ministry-health|התמחות|--
498|intershiplabs|ministry-health|מוסדות רפואיים|--
498|intershiplabs|ministry-health|מעבדות|--
498|intershiplabs|ministry-health|משרד הבריאות|--
499|ipc|ministry_of_justice|משרד המשפטים|--
499|ipc|ministry_of_justice|סיווגי IPC|--
500|iplan-itur-tochnit|iplan|מידע סטטוטורי|--
500|iplan-itur-tochnit|iplan|מינהל התכנון|--
500|iplan-itur-tochnit|iplan|משרד האוצר|--
500|iplan-itur-tochnit|iplan|סביבה|--
500|iplan-itur-tochnit|iplan|סמכות ארצית|--
500|iplan-itur-tochnit|iplan|סמכות מחוזית|--
500|iplan-itur-tochnit|iplan|תכנון|--
500|iplan-itur-tochnit|iplan|תכניות|--
500|iplan-itur-tochnit|iplan|תכניות מפורטות|--
500|iplan-itur-tochnit|iplan|תכניות מתאר|--
501|israel_fire_rescue_stations|firefightingcommission|כיבוי|--
501|israel_fire_rescue_stations|firefightingcommission|מיקום|--
501|israel_fire_rescue_stations|firefightingcommission|מיקומי|--
501|israel_fire_rescue_stations|firefightingcommission|תחנה|--
502|israel_rain_areas_for_planning|iplan|גשם|--
502|israel_rain_areas_for_planning|iplan|הצפות|--
502|israel_rain_areas_for_planning|iplan|מים|--
502|israel_rain_areas_for_planning|iplan|מסמך ניהול נגר|--
502|israel_rain_areas_for_planning|iplan|נגר|--
502|israel_rain_areas_for_planning|iplan|נגר עילי|--
502|israel_rain_areas_for_planning|iplan|ניהול נגר|--
502|israel_rain_areas_for_planning|iplan|ניקוז|--
502|israel_rain_areas_for_planning|iplan|תכנון|--
503|israel-streets-synom|population_authority|אוכלוסיה|--
503|israel-streets-synom|population_authority|סינונימי|--
503|israel-streets-synom|population_authority|רחוב|--
503|israel-streets-synom|population_authority|רחובות|--
503|israel-streets-synom|population_authority|רחובות בישראל|--
504|isreal_fire_rescue_gis|firefightingcommission|כבאות והצלה|--
504|isreal_fire_rescue_gis|firefightingcommission|מחוזות|--
504|isreal_fire_rescue_gis|firefightingcommission|תחנות אזוריות|--
505|items-appproved-by-personal-import|tikshoret|יבוא ציוד|--
505|items-appproved-by-personal-import|tikshoret|מכס|--
505|items-appproved-by-personal-import|tikshoret|מסלול|--
505|items-appproved-by-personal-import|tikshoret|משרד התקשורת|--
505|items-appproved-by-personal-import|tikshoret|ציוד אלחוטי|--
505|items-appproved-by-personal-import|tikshoret|ציוד קצה|--
506|items-that-not-approved-by-personal-import|tikshoret|יבוא ציוד|--
506|items-that-not-approved-by-personal-import|tikshoret|מכס|--
506|items-that-not-approved-by-personal-import|tikshoret|מסלול|--
506|items-that-not-approved-by-personal-import|tikshoret|משרד התקשורת|--
506|items-that-not-approved-by-personal-import|tikshoret|ציוד אלחוטי|--
506|items-that-not-approved-by-personal-import|tikshoret|ציוד קצה|--
507|itzumim|labor|זרוע העבודה|--
507|itzumim|labor|עיצומים כספיים|--
508|ivf|ministry-health|בריאות|--
508|ivf|ministry-health|בריאות ורווחה|--
508|ivf|ministry-health|משרד הבריאות|--
509|ivflist|ministry-health|IVF|--
509|ivflist|ministry-health|הפריה חוץ גופי|--
510|jobmarketpulse|ies|אבטלה|--
510|jobmarketpulse|ies|אוכלוסיה|--
510|jobmarketpulse|ies|אוצר וכלכלה|--
510|jobmarketpulse|ies|דורשי עבודה|--
510|jobmarketpulse|ies|שוק עבודה|--
510|jobmarketpulse|ies|תעסוקה|--
511|jobseekersdata|ies|אבטלה|--
511|jobseekersdata|ies|אוכלוסיה|--
511|jobseekersdata|ies|אוצר וכלכלה|--
511|jobseekersdata|ies|אקדמאים|--
511|jobseekersdata|ies|גיל|--
511|jobseekersdata|ies|דורשי עבודה|--
511|jobseekersdata|ies|הבטחת הכנסה|--
511|jobseekersdata|ies|מפוטרים|--
511|jobseekersdata|ies|שנות לימוד|--
513|justice-miflagot|ministry_of_justice|משרד המשפטים|--
513|justice-miflagot|ministry_of_justice|רשם המפלגות|--
514|justice-patent-attorneys|ministry_of_justice|משרד המשפטים|--
514|justice-patent-attorneys|ministry_of_justice|עורכי פטנטים|--
516|kamut_sgirot_hodshi_rechev_blikoddegem|ministry_of_transport|כלי רכב|--
516|kamut_sgirot_hodshi_rechev_blikoddegem|ministry_of_transport|משרד התחבורה|--
516|kamut_sgirot_hodshi_rechev_blikoddegem|ministry_of_transport|רכב|--
516|kamut_sgirot_hodshi_rechev_blikoddegem|ministry_of_transport|תחבורה|--
517|kavi-hof|israel_mapping_center|המרכז למיפוי ישראל|--
517|kavi-hof|israel_mapping_center|חוף|--
517|kavi-hof|israel_mapping_center|מיפוי|--
517|kavi-hof|israel_mapping_center|קווי חוף|--
518|kav_ratzif_surveys|ministry_of_transport|ארצי|--
518|kav_ratzif_surveys|ministry_of_transport|משרד התחבורה|--
518|kav_ratzif_surveys|ministry_of_transport|רכבת|--
518|kav_ratzif_surveys|ministry_of_transport|תחבורה ציבורית|--
519|kindergarten|israel_mapping_center|המרכז למיפוי ישראל|--
519|kindergarten|israel_mapping_center|חינוך ותרבות|--
520|kindergartensmaaleadumim|maaleedumim|גני ילדים|--
520|kindergartensmaaleadumim|maaleedumim|גנים|--
520|kindergartensmaaleadumim|maaleedumim|גננות|--
