n|name|type|date|title|org|geo|freq|resources|tags|author|email|orgh|licID|lictitle|notes
278|azakamaaleadumim|dataset|2023-03-21|צופרי אזעקה|maaleedumim|No|Year|1|3|--|mokdan@mam.org.il|עיריית מעלה אדומים|other-open|Other (Open)|רשימת צופרי אזעקה במעלה אודמים
279|bakashot_cpc|dataset|2025-12-05|סיווגי CPC לבקשות פטנט|ministry_of_justice|No|Day|2|2|--|datagov_support@justice.gov.il|משרד המשפטים|cc-by|Creative Commons Attribution|סיווגי CPC בבקשות לרישום פטנט בישראל
280|bakashot_ipc|dataset|2025-12-05|סיווגי IPC לבקשות פטנט|ministry_of_justice|No|Day|2|1|--|datagov_support@justice.gov.il|משרד המשפטים|other-open|אחר (פתוח)|סיווגי IPC בבקשות לרישום פטנט בישראל
281|bakashot_patents|dataset|2025-12-05|בקשות לפטנטים|ministry_of_justice|No|Day|2|1|--|datagov_support@justice.gov.il|משרד המשפטים|other-open|אחר (פתוח)|בקשות שהוגשו להגנה ישראלית על פטנט, ומותרים לפרסום
282|bankconfirmation|dataset|2024-12-31|מאגר דוגמאות סינתטיות של אישורי ניהול חשבון בנק|synthetic|No|NotConstant|10|2|--|data@digital.gov.il|מידע סינתטי ממשלתי|other-open|Other (Open)|נתונים סינטטים הינם נתונים שנוצרו באופן מלאכותי על ידי מחשב המפעיל אלגוריתמים המבוססים על נתונים קיימים, מבלי להכיל מידע ממשי מיחידים או גופים. הנתונים הסינטטיים מחקים את המאפיינים הסטטיסטיים והדפוסים של נתונים מהעולם האמיתי. מאגר זה הוא מאגר נתונים סינטטי שנוצר לצורך אימון ובדיקות מערכות תוכנה בכלל ולצורך אימון מודלים של בינה מלאכותית בפרט. מאגר זה נוצר בצורה אוטומטית וכל הנתונים בו הם סינתטים/פיקטיביים. טפסי אישור ניהול החשבון נוצרו על בסיס תבניות מקובלות של  הבנקים הגדולים בארץ.
283|basic_domes|dataset|2025-03-01|כמות מוכרת לבעלי רישיון אספקה החל משנת 2018|water_authority|No|Year|1|5|--|Inf_datagov@water.gov.il|הרשות הממשלתית למים ולביוב|cc-by|Creative Commons Attribution|כמות מוכרת לבית הקבועה בחוק הינה 3.5 מ"ק לנפש לחודש.ברישיונות אספקה מצויינת כמות המים שעל הספק לספק לצרכניו.הנתונים המוצגים במאגר זה מתייחסים לכמות מוכרת משנת 2018 ואילך
284|batei-esek|dataset|2025-12-05|סחר, יבוא וייצור מוצרי תעבורה|ministry_of_transport|No|Day|1|3|--|webmaster@mot.gov.il|משרד התחבורה והבטיחות בדרכים|cc-by|Creative Commons Attribution|מאגר בתי מסחר ומפעלים לחלקי חילוף, יבואני חלקי חילוף ואביזרים לרכב, יצרני מרכבים ויצרני גרורים.
285|beach|dataset|2023-05-16|חופים ותחנות הצלה|interior_affairs|No|NotConstant|1|5|--|drored@moin.gov.il|משרד הפנים|other-open|Other (Open)|פירוט חופים ותחנות הצלה לפי מחוז, ים, וגוף מוניציפלי. כולל סוגי חופים ונתוני חופים - אורך, רוחב ונ.צ. לכל תחנה.
286|beer-sheva-municipality-budget-7|dataset|2025-11-30|תקציב עיריית באר-שבע|beer-sheva|No|Year|20|1|--|nati@br7.org.il|עיריית באר שבע|other-open|אחר (פתוח)|תקציב עיריית באר שבע, מספר חשבון, שם חשבון, מספר מחלקה, נתוני ביצוע והצעת תקציב.
287|beneficiary_recipients|dataset|2025-05-05|מקבלי הטבה לפי ספק|water_authority|No|NotConstant|3|5|--|Inf_datagov@water.gov.il|הרשות הממשלתית למים ולביוב|other-open|Other (Open)|בשנת 2012 החליטה ועדת הכספים של הכנסת על מתן כפל הטבה של הכמות המוכרת לפי תעריף מים נמוך. ההטבה ניתנת לזכאים המדווחים על ידי 3 גופים:1. ביטוח הלאומי2. משרד האוצר - ניצולי שואה3. משרד הביטחון.הוקמה מערכת ייעודית ממוחשבת לצורך ביצוע מתן ההטבה מול ספקי המים, כאשר אחת לחודש מתקבל מ-3 הגופים הנ"ל קובץ נתונים עדכני, אשר כולל את מספר הזכאים שמקבלים הטבה נכון לאותו חודש. מטרת המערכת לעדכן ולפצל מידי חודש, את רשימת הצרכנים הזכאים (שפרטיהם מתקבלים מהביטוח הלאומי, הרשות לניצולי השואה וממשרד הביטחון), בין כ-1000 ספקי מים, כדי שהספקים יאתרו את הצרכנים הזכאים שבתחומם.הדוח המוצג כאן מפרט את מספר הזכאים לכל ספק מים, נכון ליום הפקת הדוח, בהתאם לגוף בו הוא רשום כמקבל הטבה. ספקי המים נדרשים לעדכן את נתוני הזכאות במערכות המידע שלהם, לספק את ההטבה באופן שוטף לצרכנים הזכאים ולדווח במערכת הייעודית את הכמויות שסופקו לזכאים.
288|bgv|dataset|2023-03-21|תצלום אויר 2015 2 מטר - גליון בית גוברין|israel_mapping_center|No|NA|1|0|--|yaron@mapi.gov.il|המרכז למיפוי ישראל|||1.תאריך עדכון: 01/11/17 2.השימוש בנתונים באחריות המשתמש בלבד.3.הנתונים מתעדכנים מעת לעת, ולכן בדיקת עדכניותם היא באחריות המשתמש.
289|bichildrengrowth2016|dataset|2025-01-28|נתוני הערכת גדילה של תלמידים בישראל - משרד הבריאות|ministry-health|No|NotConstant|1|6|--|eszter.somos@moh.gov.il|משרד הבריאות|||סיכום מדדי גדילה שבוצעו בבתי ספר ע"י אחיות בריאות הציבור לתלמידי כיתות א' ו-ז' בישראל.מידע נוסף באתר משרד הבריאות: https://www.gov.il/he/pages/kidsmatures-bi
290|bicycle_jer_2019|dataset|2024-08-01|שבילי אופניים בירושלים|ministry_of_transport|No|NotConstant|4|5|--|pinusi@mot.gov.il|משרד התחבורה והבטיחות בדרכים|cc-by|Creative Commons Attribution|שבילי אופניים של עיריית ירושלים
291|bicycles-parking-br7|dataset|2025-11-30|מתקני עגינת אופניים בבאר-שבע|beer-sheva|No|NotConstant|15|1|--|nati@br7.org.il|עיריית באר שבע|other-open|Other (Open)|סימון נקודתי של מתקני עגינת האופניים הפזורים ברחבי העיר, כתובת המתקן, כמות העמדות עם וללא סימון. סכימת שני סוגי העמדות בכל נקודה מהווה את מספר העמדות הכולל במתקן זה.
292|bicycle_track-br7|dataset|2025-11-30|שבילי אופניים|beer-sheva|No|Quarter|15|3|--|nati@br7.org.il|עיריית באר שבע|other-open|אחר (פתוח)|שבילי אופניים בעיר באר שבע
293|bike_net_center|dataset|2024-08-01|רשת רכיבה מחוז מרכז|ministry_of_transport|No|NotConstant|4|8|--|pinusi@mot.gov.il|משרד התחבורה והבטיחות בדרכים|cc-by|Creative Commons Attribution|רשת מתוכננת לרכיבה על כלי רכב לא ממונעים (אופניים, קורקינט וכו') עבור מחוז מרכז
294|bike_net_tlv|dataset|2024-08-01|רשת רכיבה מחוז תל אביב|ministry_of_transport|No|NotConstant|5|5|--|geo@mot.gov.il|משרד התחבורה והבטיחות בדרכים|cc-by|Creative Commons Attribution|רשת מתוכננת לרכיבה על כלי רכב לא ממונעים (אופניים, קורקינט וכו) עבור מחוז תל אביב
295|bilateral-communications-agreements|dataset|2024-03-27|הסכמי תקשורת בילטרליים עם מדינות|tikshoret|No|NotConstant|2|2|--|vizanm@moc.gov.il|משרד התקשורת|other-open|Other (Open)|אמנות אלו מכילות התחייבויות כלליות בתחום הבזק והדואר האמנה הדו-צדדית משמשת בסיס להתפתחות היחסים ושיתוף הפעולה בתחום הבזק בין ישראל למדינה עימה נכרתה האמנה תוכן האמנות מסוג זה הינו לרוב הצהרתי הסוגיות המוסדרות באמנה אינן בגדר "רשימה סגורה", וניתן להוסיף על האמנה ולפרט בה נושאים.
296|birth-data|dataset|2024-03-20|מאגר לידות חי|ministry-health|No|NoUpdate|3|5|--|birth_data@moh.gov.il|משרד הבריאות|other-open|Other (Open)|מאגר לידות חי הוא המקור הרשמי המכיל תיעוד של כל לידות החי שאירעו בישראל.בפרויקט פיילוט זה, אנו מפרסמים לראשונה קובץ נתונים לשנת 2014 שהופק על ידי שיטות התממה מתקדמות. על מנת לשפר את פרסום הנתונים בעתיד, חשוב לנו לקבל הערות ושאלות מהציבור בכתובת birth_data@moh.gov.il.
297|bitzua_bus_trip|dataset|2025-11-24|תכנון מול ביצוע נסיעות אוטובוסים ברמת נסיעה בודדת|ministry_of_transport|No|Month|2|3|--|bidata@mot.gov.il|משרד התחבורה והבטיחות בדרכים|other-open|אחר (פתוח)|מאגר זה מציג את תכנון הנסיעות של האוטובוסים בתחבורה הציבורית ואת הנסיעות שבוצעו בפועל ברמת נסיעה בודדת
298|bod|dataset|2023-03-21|תצלום אויר 2015 2 מטר - גליון בארות עודד|israel_mapping_center|No|NA|1|0|--|yaron@mapi.gov.il|המרכז למיפוי ישראל|||1.תאריך עדכון: 01/11/17 2.השימוש בנתונים באחריות המשתמש בלבד.3.הנתונים מתעדכנים מעת לעת, ולכן בדיקת עדכניותם היא באחריות המשתמש.
299|bor|dataset|2023-03-21|תצלום אויר 2015 2 מטר - גליון באר אורה|israel_mapping_center|No|NA|1|0|--|yaron@mapi.gov.il|המרכז למיפוי ישראל|||1.תאריך עדכון: 01/11/17 2.השימוש בנתונים באחריות המשתמש בלבד.3.הנתונים מתעדכנים מעת לעת, ולכן בדיקת עדכניותם היא באחריות המשתמש.
300|bor_depth|dataset|2025-01-01|עומק בקידוחים|water_authority|No|Year|1|5|--|Inf_datagov@water.gov.il|הרשות הממשלתית למים ולביוב|cc-by|Creative Commons Attribution|עומק בקידוחים.
301|bord-tazar|dataset|2025-11-16|גבולות תצ"ר|israel_mapping_center|No|Month|2|0|--|vered@mapi.gov.il|המרכז למיפוי ישראל|other-open|אחר (פתוח)|1.השימוש בנתונים באחריות המשתמש בלבד. 2.המידע מהבנק"ל אינו מהווה אסמכתה לשחזור גבולות של גושים וחלקות כמפורט בתקנות המדידות (מדידות ומיפוי), תשע''ו-2016 ובהנחיות המנהל, פעולה המותרת למודדים מוסמכים בעלי רישיון מדידה בתוקף בלבד. 3.הנתונים מתעדכנים מעת לעת, ולכן בדיקת עדכניותם היא באחריות המשתמש.4.גבולות תצ"ר מכילות רק תצ"ר שאושרו מתחילת שנות ה 2000 ועד היום. כל עוד הסטטוס הוא לא סופי אז עשויים להיות שינויים כלשהם בפוליגון.
302|borehole_level|dataset|2025-01-01|מפלסי קידוחים|water_authority|No|Year|2|7|--|Inf_datagov@water.gov.il|הרשות הממשלתית למים ולביוב|cc-by|Creative Commons Attribution|בסיס הנתונים של המפלסים מתאר את המפלסים בקידוחי מי התהום. יש לקחת בחשבון את זמן ההפסקה לפי ביצוע המדידה ולהתייחס בערבון מוגבל למדידות, בהן זמן ההפסקה הוא פחות מ-15 שעות.
303|borehole_quality_history|dataset|2025-03-01|הסטוריית נתוני איכות מים בקידוחים|water_authority|No|Year|9|11|--|Inf_datagov@water.gov.il|הרשות הממשלתית למים ולביוב|other-open|Other (Open)|מאגר המידע מכיל את כלל הנתונים ההיסטוריים של איכות המים בקידוחי הפקה וניטור (למעט קידוחי ניטור תעשייה). מקור המידע הוא בבדיקות בקידוחי הפקה על פי הנחיות משרד הבריאות, סקרים של רשות המים ובדיקות מזהמים המבוצעות בקידוחי ניטור על פי הנחיות רשות המים.
